latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
9.02388,24.43843,326.13,1.18,1.08,2021-10-29,1142,A,78,6.1NRT,301.4,20.56,D
9.52609,27.75897,322.24,1.02,1.01,2021-10-29,1142,A,29,6.1NRT,306.11,7.21,D
9.50147,27.58494,326.49,1.01,1.01,2021-10-29,1142,A,65,6.1NRT,308.48,9.65,D
9.04318,24.43547,325.89,1.18,1.08,2021-10-29,1142,A,78,6.1NRT,302.04,19.26,D
9.0416,24.4249,330.4,1.18,1.08,2021-10-29,1142,A,83,6.1NRT,302.23,26.19,D
9.53511,27.75766,328.15,1.02,1.01,2021-10-29,1142,A,72,6.1NRT,307.82,14.03,D
9.05124,24.42336,325.17,1.18,1.08,2021-10-29,1142,A,77,6.1NRT,303.79,18.49,D
9.0142,24.17526,331.79,1.22,1.1,2021-10-29,1142,A,84,6.1NRT,303.91,29.83,D
9.69993,28.86411,325.42,1.11,1.05,2021-10-29,1142,A,57,6.1NRT,307.09,13.37,D
9.64624,28.48051,345.67,1.07,1.03,2021-10-29,1142,A,92,6.1NRT,306.22,45.84,D
9.64489,28.47086,331.99,1.07,1.03,2021-10-29,1142,A,80,6.1NRT,303.52,21.5,D
9.02562,24.1846,321.11,1.22,1.1,2021-10-29,1142,A,68,6.1NRT,303.65,13.49,D
9.65428,28.48259,337.38,1.07,1.03,2021-10-29,1142,A,86,6.1NRT,309.44,28.24,D
9.65295,28.47292,337.12,1.07,1.03,2021-10-29,1142,A,85,6.1NRT,307.86,27.08,D
9.02869,24.18862,318.16,1.22,1.1,2021-10-29,1142,A,28,6.1NRT,302.64,9.45,D
9.51295,27.40012,328.62,1.01,1,2021-10-29,1142,A,57,6.1NRT,303.75,15.01,D
9.49756,27.2914,321.75,1,1,2021-10-29,1142,A,58,6.1NRT,306.42,6.52,D
9.04182,24.20884,313.6,1.21,1.1,2021-10-29,1142,A,34,6.1NRT,300.38,5.89,D
9.5232,27.40788,338.91,1.01,1,2021-10-29,1142,A,87,6.1NRT,306.56,28.65,D
9.52192,27.39881,334.35,1.01,1,2021-10-29,1142,A,74,6.1NRT,305.19,21.9,D
9.07149,24.33727,317.56,1.19,1.09,2021-10-29,1142,A,48,6.1NRT,301.16,9.27,D
9.06985,24.32652,343.28,1.2,1.09,2021-10-29,1142,A,91,6.1NRT,302.9,52.36,D
9.06819,24.31571,326.45,1.2,1.09,2021-10-29,1142,A,74,6.1NRT,302.1,19.24,D
9.57207,27.6894,326.39,1.02,1.01,2021-10-29,1142,A,31,6.1NRT,311.06,9.44,D
9.57078,27.68022,336.87,1.02,1.01,2021-10-29,1142,A,85,6.1NRT,309.74,23.52,D
9.07954,24.32497,320.81,1.2,1.09,2021-10-29,1142,A,63,6.1NRT,303.13,12.41,D
9.07789,24.31417,335.87,1.2,1.09,2021-10-29,1142,A,87,6.1NRT,304.55,35.74,D
9.58108,27.68808,327.75,1.02,1.01,2021-10-29,1142,A,55,6.1NRT,309.74,12.11,D
9.56689,27.58737,332.09,1.01,1.01,2021-10-29,1142,A,80,6.1NRT,310.22,15.6,D
9.55014,27.46886,331.7,1.01,1,2021-10-29,1142,A,80,6.1NRT,307.28,16.82,D
9.03232,23.94964,329.78,1.26,1.11,2021-10-29,1142,A,82,6.1NRT,303.99,26.92,D
9.03059,23.93836,320.04,1.26,1.11,2021-10-29,1142,A,66,6.1NRT,302.94,11.94,D
9.99119,30.61668,363.54,1.41,1.18,2021-10-29,1142,A,100,6.1NRT,305.8,139.66,D
9.9895,30.60397,337.54,1.41,1.17,2021-10-29,1142,A,86,6.1NRT,303.35,45.43,D
9.75221,28.85003,324.19,1.11,1.05,2021-10-29,1142,A,57,6.1NRT,307.43,11.21,D
9.57459,27.57692,340.61,1.01,1.01,2021-10-29,1142,A,88,6.1NRT,307.44,28.53,D
9.56556,27.51307,326.09,1.01,1.01,2021-10-29,1142,A,45,6.1NRT,310.71,7.48,D
9.04224,23.94804,328.71,1.26,1.11,2021-10-29,1142,A,81,6.1NRT,307.06,24.91,D
9.02843,23.8574,324.68,1.27,1.12,2021-10-29,1142,A,77,6.1NRT,304.45,19.64,D
9.02669,23.846,334.26,1.28,1.12,2021-10-29,1142,A,86,6.1NRT,302.92,36.92,D
9.61859,27.82356,324.28,1.03,1.01,2021-10-29,1142,A,60,6.1NRT,306.1,9.09,D
9.57584,27.52087,326.55,1.01,1.01,2021-10-29,1142,A,61,6.1NRT,310.84,7.77,D
9.57455,27.51176,326.24,1.01,1.01,2021-10-29,1142,A,47,6.1NRT,311.13,7.92,D
10.309,32.87129,318.87,2.09,1.41,2021-10-29,1142,A,49,6.1NRT,299.85,17.68,D
10.30657,32.8524,324.12,2.09,1.41,2021-10-29,1142,A,74,6.1NRT,299.45,34.29,D
10.01393,30.62657,320.4,1.41,1.18,2021-10-29,1142,A,63,6.1NRT,303.61,11.61,D
9.63024,27.84074,327.52,1.03,1.01,2021-10-29,1142,A,74,6.1NRT,306.8,13.25,D
9.62894,27.83149,323.88,1.03,1.01,2021-10-29,1142,A,31,6.1NRT,307.42,8.44,D
9.62763,27.82225,343.68,1.03,1.01,2021-10-29,1142,A,90,6.1NRT,307.83,38.06,D
9.62633,27.81301,328.77,1.02,1.01,2021-10-29,1142,A,70,6.1NRT,305.31,14.59,D
9.55515,27.31067,327.86,1.01,1,2021-10-29,1142,A,75,6.1NRT,307.04,12.37,D
9.55387,27.30162,325.52,1,1,2021-10-29,1142,A,71,6.1NRT,309.53,9.4,D
9.46618,26.68863,321.92,1,1,2021-10-29,1142,A,64,6.1NRT,307.32,8.46,D
9.17467,24.69605,326.86,1.14,1.06,2021-10-29,1142,A,78,6.1NRT,306.87,17.48,D
9.17315,24.68584,321.53,1.14,1.07,2021-10-29,1142,A,54,6.1NRT,304.97,10.97,D
9.14842,24.52,331.84,1.17,1.07,2021-10-29,1142,A,83,6.1NRT,303.41,26.47,D
9.14686,24.5095,335.34,1.17,1.08,2021-10-29,1142,A,86,6.1NRT,303.04,32.84,D
9.14058,24.46748,331.1,1.17,1.08,2021-10-29,1142,A,83,6.1NRT,304.11,25.62,D
9.13901,24.45699,332.18,1.17,1.08,2021-10-29,1142,A,84,6.1NRT,303.23,27.26,D
9.11509,24.29721,323.7,1.2,1.09,2021-10-29,1142,A,71,6.1NRT,306.09,13.65,D
9.11347,24.2864,337.88,1.2,1.09,2021-10-29,1142,A,88,6.1NRT,307.11,38.08,D
9.11023,24.26485,325.03,1.2,1.09,2021-10-29,1142,A,77,6.1NRT,304.59,16.75,D
9.10861,24.25403,317.06,1.21,1.09,2021-10-29,1142,A,51,6.1NRT,303.49,6.97,D
9.10698,24.24319,317.14,1.21,1.09,2021-10-29,1142,A,57,6.1NRT,304.43,7.63,D
9.29616,25.45413,344.14,1.06,1.03,2021-10-29,1142,A,89,6.1NRT,310.12,40.25,D
9.29476,25.44461,345.67,1.06,1.03,2021-10-29,1142,A,87,6.1NRT,310.27,42.38,D
9.29336,25.43508,360.19,1.06,1.03,2021-10-29,1142,A,100,6.1NRT,309.68,78.76,D
9.29196,25.42553,338.13,1.06,1.03,2021-10-29,1142,A,65,6.1NRT,307.76,28.78,D
9.29056,25.41595,362.65,1.06,1.03,2021-10-29,1142,A,100,6.1NRT,310.88,88.46,D
9.28916,25.40638,338.74,1.06,1.03,2021-10-29,1142,A,83,6.1NRT,307.23,33.53,D
9.25939,25.20371,328.38,1.08,1.04,2021-10-29,1142,A,79,6.1NRT,303.55,18.8,D
9.19326,24.75586,318.96,1.13,1.06,2021-10-29,1142,A,66,6.1NRT,305.12,8.85,D
9.15801,24.5185,321.68,1.17,1.07,2021-10-29,1142,A,55,6.1NRT,305.56,12.17,D
9.15645,24.50799,321.35,1.17,1.08,2021-10-29,1142,A,56,6.1NRT,304.16,11.76,D
9.12318,24.28484,327.73,1.2,1.09,2021-10-29,1142,A,79,6.1NRT,307,19.22,D
10.02807,30.57285,324.51,1.4,1.17,2021-10-29,1142,A,42,6.1NRT,305.01,14.41,D
9.29835,25.40496,332.62,1.06,1.03,2021-10-29,1142,A,57,6.1NRT,309.81,22.9,D
9.26866,25.2023,347.64,1.08,1.04,2021-10-29,1142,A,93,6.1NRT,304.31,54.25,D
9.11185,24.14199,320.72,1.22,1.1,2021-10-29,1142,A,62,6.1NRT,303.39,12.71,D
9.11021,24.13098,341.31,1.22,1.1,2021-10-29,1142,A,90,6.1NRT,304.37,49.64,D
10.3089,32.86595,322.56,2.09,1.41,2021-10-29,1142,A,49,6.1NRT,299.85,25.82,D
10.30661,32.84703,319.3,2.09,1.41,2021-10-29,1142,A,18,6.1NRT,299.26,17.49,D
10.0222,30.56797,325.05,1.4,1.17,2021-10-29,1142,A,49,6.1NRT,306.16,15.72,D
9.30577,25.40793,340.1,1.06,1.03,2021-10-29,1142,A,77,6.1NRT,310.98,34.35,D
9.30434,25.39838,331.3,1.06,1.03,2021-10-29,1142,A,65,6.1NRT,305.87,21.16,D
9.29285,25.32162,322.53,1.07,1.03,2021-10-29,1142,A,23,6.1NRT,305.31,9.77,D
9.28562,25.2734,327.19,1.08,1.04,2021-10-29,1142,A,76,6.1NRT,304.4,18.24,D
9.16193,24.4586,328.95,1.17,1.08,2021-10-29,1142,A,79,6.1NRT,303.37,22.8,D
9.16032,24.4481,328.1,1.17,1.08,2021-10-29,1142,A,77,6.1NRT,302.88,21.59,D
9.11224,24.1363,334.03,1.22,1.1,2021-10-29,1142,A,85,6.1NRT,304.34,34.34,D
9.11056,24.12542,322.92,1.22,1.1,2021-10-29,1142,A,74,6.1NRT,303.02,16.17,D
9.7992,28.80694,328.09,1.11,1.05,2021-10-29,1142,A,73,6.1NRT,309.71,17.24,D
9.64793,27.7101,324.63,1.02,1.01,2021-10-29,1142,A,65,6.1NRT,307.54,9.11,D
9.61582,27.48141,323.63,1.01,1,2021-10-29,1142,A,46,6.1NRT,308.26,6.99,D
9.31638,25.41609,342.69,1.06,1.03,2021-10-29,1142,A,79,6.1NRT,311.04,37.25,D
9.31496,25.40652,342.69,1.06,1.03,2021-10-29,1142,A,89,6.1NRT,307.35,39.31,D
9.17155,24.45712,319.11,1.17,1.08,2021-10-29,1142,A,66,6.1NRT,302.37,10.83,D
9.16994,24.44661,324.28,1.17,1.08,2021-10-29,1142,A,75,6.1NRT,302.43,17.53,D
9.80179,28.75574,324.89,1.1,1.05,2021-10-29,1142,A,56,6.1NRT,307.74,10.62,D
9.65309,27.68122,327.14,1.02,1.01,2021-10-29,1142,A,63,6.1NRT,308.74,12.5,D
9.32557,25.41467,390.03,1.06,1.03,2021-10-29,1142,A,100,6.1NRT,312.37,200.71,D
9.14689,24.23127,329.58,1.21,1.09,2021-10-29,1142,A,81,6.1NRT,305.07,24.22,D
9.66211,27.67991,337.08,1.02,1.01,2021-10-29,1142,A,85,6.1NRT,308.53,25.49,D
9.339,25.44188,328.95,1.06,1.03,2021-10-29,1142,A,64,6.1NRT,309.6,15,D
9.33759,25.43236,331.84,1.06,1.03,2021-10-29,1142,A,72,6.1NRT,310.19,18.2,D
9.33617,25.4228,347.84,1.06,1.03,2021-10-29,1142,A,93,6.1NRT,308.47,46.31,D
9.33475,25.41324,342.84,1.06,1.03,2021-10-29,1142,A,90,6.1NRT,305.37,37.58,D
9.63761,27.44108,323.25,1.01,1,2021-10-29,1142,A,59,6.1NRT,306.69,7.65,D
9.1988,24.44205,320.63,1.17,1.08,2021-10-29,1142,A,66,6.1NRT,302.8,10.82,D
9.81623,28.65275,324.04,1.09,1.04,2021-10-29,1142,A,69,6.1NRT,309.02,10.63,D
9.70088,27.82473,323.4,1.03,1.01,2021-10-29,1142,A,67,6.1NRT,308.57,9.93,D
9.69958,27.81548,321.81,1.03,1.01,2021-10-29,1142,A,63,6.1NRT,308.34,7.7,D
9.68143,27.68648,329.89,1.02,1.01,2021-10-29,1142,A,69,6.1NRT,309.39,15.36,D
9.63501,27.35802,323.29,1.01,1,2021-10-29,1142,A,67,6.1NRT,308.37,9.41,D
9.14616,24.02915,321.76,1.24,1.11,2021-10-29,1142,A,64,6.1NRT,305.57,13.02,D
9.80924,28.53386,319.15,1.08,1.04,2021-10-29,1142,A,19,6.1NRT,306.47,5.82,D
9.21486,24.4179,320.19,1.18,1.08,2021-10-29,1142,A,52,6.1NRT,304.39,10.24,D
9.83761,28.66982,320.32,1.09,1.04,2021-10-29,1142,A,36,6.1NRT,306.47,6.36,D
9.70207,27.70223,324.76,1.02,1.01,2021-10-29,1142,A,65,6.1NRT,309.31,10.33,D
9.3083,24.97931,341.38,1.1,1.05,2021-10-29,1142,A,90,6.1NRT,308.45,40.53,D
9.24796,24.57343,329,1.16,1.07,2021-10-29,1142,A,80,6.1NRT,303.29,23.77,D
9.1659,24.02613,331.65,1.24,1.11,2021-10-29,1142,A,83,6.1NRT,305.24,27.34,D
9.65545,27.30876,324.97,1.01,1,2021-10-29,1142,A,54,6.1NRT,307.39,9.81,D
9.65416,27.2997,327.16,1.01,1,2021-10-29,1142,A,73,6.1NRT,306.83,12.33,D
9.25751,24.57192,314.85,1.16,1.07,2021-10-29,1142,A,29,6.1NRT,302.22,5.69,D
9.86319,28.71664,324.34,1.1,1.05,2021-10-29,1142,A,69,6.1NRT,307.89,12.61,D
9.67733,27.39816,319.2,1.01,1,2021-10-29,1142,A,53,6.1NRT,305.66,6.7,D
9.6657,27.3165,321.39,1.01,1,2021-10-29,1142,A,44,6.1NRT,307.21,6.51,D
9.66441,27.30744,323.02,1.01,1,2021-10-29,1142,A,53,6.1NRT,306.08,8.1,D
9.36165,25.21224,340.26,1.08,1.04,2021-10-29,1142,A,89,6.1NRT,305.88,38.54,D
9.36022,25.2025,327.27,1.08,1.04,2021-10-29,1142,A,77,6.1NRT,304.58,18.19,D
9.1823,24.00075,331.3,1.24,1.11,2021-10-29,1142,A,83,6.1NRT,305.64,26.73,D
9.87029,28.71917,328.59,1.1,1.05,2021-10-29,1142,A,76,6.1NRT,307.41,18.66,D
9.86895,28.70924,320.53,1.1,1.05,2021-10-29,1142,A,59,6.1NRT,307.23,8.31,D
9.3607,25.15609,328.68,1.09,1.04,2021-10-29,1142,A,78,6.1NRT,306.51,20.74,D
9.35923,25.14631,324.39,1.09,1.04,2021-10-29,1142,A,72,6.1NRT,304.67,15.66,D
9.18466,24.00532,326.6,1.24,1.11,2021-10-29,1142,A,63,6.1NRT,305.52,18.88,D
9.18293,23.99418,325.45,1.24,1.11,2021-10-29,1142,A,56,6.1NRT,305.92,16.79,D
9.8448,28.46274,319.38,1.07,1.03,2021-10-29,1142,A,50,6.1NRT,305.07,5.93,D
9.30529,24.72632,324.01,1.13,1.06,2021-10-29,1142,A,72,6.1NRT,304.24,14.44,D
9.30375,24.71617,363.38,1.13,1.06,2021-10-29,1142,A,100,6.1NRT,306.94,104.19,D
9.3022,24.70598,386.37,1.14,1.06,2021-10-29,1142,A,100,6.1NRT,310.06,207.04,D
9.28183,24.57218,315.59,1.15,1.07,2021-10-29,1142,A,30,6.1NRT,302.18,6.28,D
9.19969,24.03712,322.45,1.24,1.1,2021-10-29,1142,A,66,6.1NRT,304.79,13.78,D
9.1859,23.94802,324.92,1.25,1.11,2021-10-29,1142,A,76,6.1NRT,305.55,18.47,D
9.18417,23.93684,332.76,1.25,1.11,2021-10-29,1142,A,84,6.1NRT,306.83,32.41,D
10.17532,30.87095,319.85,1.48,1.2,2021-10-29,1142,A,55,6.1NRT,303.22,11.03,D
9.69924,27.35128,320.46,1.01,1,2021-10-29,1142,A,60,6.1NRT,305.17,7.09,D
9.31475,24.72484,319.41,1.13,1.06,2021-10-29,1142,A,37,6.1NRT,305.8,8.25,D
9.31321,24.71467,339.15,1.13,1.06,2021-10-29,1142,A,88,6.1NRT,306.49,38.97,D
9.31167,24.70448,342.4,1.14,1.06,2021-10-29,1142,A,90,6.1NRT,305.62,45.56,D
9.20099,23.98006,323.18,1.24,1.11,2021-10-29,1142,A,72,6.1NRT,305.74,15.11,D
9.19407,23.93524,318.75,1.25,1.11,2021-10-29,1142,A,60,6.1NRT,304.5,10.46,D
10.16037,30.67253,323.29,1.43,1.18,2021-10-29,1142,A,42,6.1NRT,306.42,13.03,D
10.15869,30.65965,328.04,1.43,1.18,2021-10-29,1142,A,72,6.1NRT,306.6,21.38,D
9.83277,28.23915,345.43,1.06,1.03,2021-10-29,1142,A,92,6.1NRT,306.88,44.35,D
9.78434,27.8912,340.1,1.03,1.01,2021-10-29,1142,A,88,6.1NRT,308.68,33.12,D
9.78304,27.8819,354.6,1.03,1.01,2021-10-29,1142,A,97,6.1NRT,308.8,63.33,D
9.40155,25.23917,331.4,1.08,1.04,2021-10-29,1142,A,81,6.1NRT,308.27,22.32,D
10.17097,30.67113,325.86,1.43,1.18,2021-10-29,1142,A,64,6.1NRT,305.07,16.26,D
10.16927,30.65824,327.25,1.43,1.18,2021-10-29,1142,A,64,6.1NRT,304.25,18.03,D
9.84326,28.24736,324.08,1.06,1.03,2021-10-29,1142,A,67,6.1NRT,306.65,10.54,D
9.84194,28.23784,344.03,1.06,1.03,2021-10-29,1142,A,91,6.1NRT,308.05,41.46,D
9.79341,27.88989,328.29,1.03,1.01,2021-10-29,1142,A,76,6.1NRT,307.95,15.62,D
9.44911,25.49627,328.98,1.05,1.03,2021-10-29,1142,A,77,6.1NRT,305.26,18.3,D
9.35794,24.88356,350.08,1.11,1.05,2021-10-29,1142,A,95,6.1NRT,307.75,59.83,D
9.35645,24.87356,323.58,1.12,1.05,2021-10-29,1142,A,60,6.1NRT,309.92,11.33,D
9.3089,24.55739,324.17,1.16,1.07,2021-10-29,1142,A,39,6.1NRT,305.03,13.22,D
9.23092,24.04352,322.31,1.23,1.1,2021-10-29,1142,A,57,6.1NRT,307.34,13.78,D
9.86707,28.35129,320.54,1.07,1.03,2021-10-29,1142,A,54,6.1NRT,305.63,7.14,D
9.45966,25.50437,322.25,1.05,1.02,2021-10-29,1142,A,66,6.1NRT,305.89,10.33,D
9.40851,25.15867,331.35,1.08,1.04,2021-10-29,1142,A,76,6.1NRT,305.26,22.09,D
9.40707,25.14892,326.02,1.09,1.04,2021-10-29,1142,A,74,6.1NRT,303.44,16.51,D
9.32467,24.59728,321.97,1.15,1.07,2021-10-29,1142,A,38,6.1NRT,303.85,11.24,D
10.18699,30.62963,324.71,1.42,1.18,2021-10-29,1142,A,71,6.1NRT,304.78,18.13,D
9.36623,24.81025,321.13,1.12,1.06,2021-10-29,1142,A,53,6.1NRT,308.04,9.52,D
9.25728,24.08453,339.55,1.23,1.1,2021-10-29,1142,A,89,6.1NRT,308.02,43.18,D
9.25562,24.07353,346.32,1.23,1.1,2021-10-29,1142,A,93,6.1NRT,307.69,59.42,D
9.42994,25.17532,321.48,1.08,1.04,2021-10-29,1142,A,27,6.1NRT,304.2,8.6,D
9.25543,24.00555,319.64,1.24,1.11,2021-10-29,1142,A,59,6.1NRT,304.3,11.26,D
9.05753,22.70839,313.19,1.51,1.21,2021-10-29,1142,A,59,6.1NRT,298.31,10.76,D
9.344,24.53062,325.35,1.16,1.07,2021-10-29,1142,A,69,6.1NRT,305.74,14.83,D
9.97544,28.85726,321.42,1.12,1.05,2021-10-29,1142,A,61,6.1NRT,307.42,8.89,D
9.96145,28.75696,336.31,1.11,1.05,2021-10-29,1142,A,85,6.1NRT,306.06,30.18,D
9.35357,24.52915,322.28,1.16,1.07,2021-10-29,1142,A,54,6.1NRT,307.39,9.6,D
9.9807,28.86112,321.89,1.12,1.05,2021-10-29,1142,A,62,6.1NRT,306.88,9.88,D
9.96712,28.76064,328.89,1.11,1.05,2021-10-29,1142,A,68,6.1NRT,307.65,17.8,D
9.96576,28.75064,324.8,1.11,1.05,2021-10-29,1142,A,49,6.1NRT,306.26,12.47,D
9.92296,28.43594,327.26,1.07,1.03,2021-10-29,1142,A,74,6.1NRT,307.07,16.14,D
9.91767,28.39723,321.64,1.07,1.03,2021-10-29,1142,A,55,6.1NRT,307.99,7.69,D
9.96837,28.69951,341.8,1.1,1.05,2021-10-29,1142,A,89,6.1NRT,307,39.09,D
9.95625,28.61047,320.39,1.09,1.04,2021-10-29,1142,A,27,6.1NRT,306.71,6.39,D
9.95491,28.60063,320.11,1.09,1.04,2021-10-29,1142,A,54,6.1NRT,306.95,6.98,D
9.50192,25.42427,340.34,1.06,1.03,2021-10-29,1142,A,88,6.1NRT,308.53,34.21,D
9.5005,25.41475,326.75,1.06,1.03,2021-10-29,1142,A,67,6.1NRT,308.27,13.18,D
9.37841,24.60452,315.45,1.15,1.07,2021-10-29,1142,A,19,6.1NRT,304.42,5.63,D
9.31034,24.1602,319.01,1.21,1.09,2021-10-29,1142,A,50,6.1NRT,304.45,8.67,D
9.97909,28.70812,340.18,1.1,1.05,2021-10-29,1142,A,88,6.1NRT,308.68,36.33,D
9.97773,28.69818,338.05,1.1,1.05,2021-10-29,1142,A,86,6.1NRT,308.21,31.18,D
9.8498,27.77196,325.49,1.03,1.01,2021-10-29,1142,A,71,6.1NRT,307.73,11.88,D
9.33007,24.22372,321.91,1.2,1.09,2021-10-29,1142,A,52,6.1NRT,308.43,8.31,D
9.29305,23.98278,324.27,1.24,1.11,2021-10-29,1142,A,70,6.1NRT,306.39,14.7,D
9.4975,25.26833,325.61,1.07,1.03,2021-10-29,1142,A,18,6.1NRT,306.63,11.94,D
9.49607,25.25868,337.08,1.07,1.03,2021-10-29,1142,A,82,6.1NRT,307.09,28.65,D
9.42364,24.77511,345.3,1.12,1.06,2021-10-29,1142,A,92,6.1NRT,309.81,48.34,D
9.42211,24.76499,339.31,1.13,1.06,2021-10-29,1142,A,88,6.1NRT,307.4,37.22,D
10.60908,33.40321,320.11,2.33,1.48,2021-10-29,1142,A,59,6.1NRT,295.36,23.17,D
9.99099,28.65586,327.2,1.1,1.04,2021-10-29,1142,A,62,6.1NRT,307.82,13.15,D
9.98963,28.64596,328.71,1.1,1.04,2021-10-29,1142,A,69,6.1NRT,306.49,16.25,D
9.50672,25.26691,360.17,1.07,1.03,2021-10-29,1142,A,100,6.1NRT,310.21,79.77,D
9.50529,25.25726,345.74,1.07,1.03,2021-10-29,1142,A,92,6.1NRT,311.12,43,D
9.33466,24.12302,322.27,1.22,1.1,2021-10-29,1142,A,64,6.1NRT,305.36,11.65,D
9.92532,28.11366,318.06,1.05,1.02,2021-10-29,1142,A,28,6.1NRT,304.72,6.05,D
9.52732,25.34232,324.16,1.07,1.03,2021-10-29,1142,A,63,6.1NRT,307.74,11.24,D
9.4768,25.00195,322.04,1.1,1.05,2021-10-29,1142,A,66,6.1NRT,304.45,12.11,D
9.47534,24.99209,337.59,1.1,1.05,2021-10-29,1142,A,86,6.1NRT,305.18,34.68,D
9.44099,24.76206,322.76,1.13,1.06,2021-10-29,1142,A,57,6.1NRT,307.2,10.53,D
10.40989,31.63256,332.62,1.69,1.28,2021-10-29,1142,A,82,6.1NRT,303.83,46.28,D
9.4876,25.01037,332.66,1.1,1.04,2021-10-29,1142,A,82,6.1NRT,305.71,25.45,D
9.48613,25.00052,338.13,1.1,1.05,2021-10-29,1142,A,87,6.1NRT,307.18,34.56,D
9.48467,24.99065,338.74,1.1,1.05,2021-10-29,1142,A,87,6.1NRT,306.07,35.57,D
9.43979,24.6894,351.53,1.13,1.06,2021-10-29,1142,A,95,6.1NRT,309.95,66.3,D
9.3069,23.80767,319.15,1.27,1.12,2021-10-29,1142,A,66,6.1NRT,303.56,13.41,D
10.42132,31.63105,324.99,1.69,1.28,2021-10-29,1142,A,72,6.1NRT,303.24,26.62,D
10.24566,30.30946,342.4,1.36,1.15,2021-10-29,1142,A,89,6.1NRT,305.48,55.36,D
10.04531,28.84167,320.96,1.12,1.05,2021-10-29,1142,A,59,6.1NRT,306.74,8.42,D
10.02727,28.71141,328.38,1.1,1.05,2021-10-29,1142,A,69,6.1NRT,307.57,14.12,D
9.87812,27.64558,327.59,1.02,1.01,2021-10-29,1142,A,75,6.1NRT,308.3,13.88,D
9.49692,25.00895,320.24,1.1,1.04,2021-10-29,1142,A,33,6.1NRT,307.18,9.02,D
9.47333,24.84984,337.04,1.12,1.05,2021-10-29,1142,A,86,6.1NRT,310.19,30.47,D
9.47184,24.8398,359.53,1.12,1.05,2021-10-29,1142,A,99,6.1NRT,308.5,84.8,D
9.4523,24.70831,324.75,1.13,1.06,2021-10-29,1142,A,65,6.1NRT,306.61,13.39,D
9.38195,24.23775,323.68,1.2,1.09,2021-10-29,1142,A,56,6.1NRT,308.55,11.22,D
9.34576,23.99727,323.84,1.24,1.11,2021-10-29,1142,A,71,6.1NRT,305.37,12.59,D
9.2853,23.59785,320.49,1.31,1.14,2021-10-29,1142,A,70,6.1NRT,302.69,16.46,D
10.25267,30.2836,325.14,1.35,1.15,2021-10-29,1142,A,45,6.1NRT,305.03,16.44,D
10.25102,30.2714,327.63,1.35,1.15,2021-10-29,1142,A,67,6.1NRT,303.83,21.53,D
9.97942,28.30005,324.65,1.06,1.03,2021-10-29,1142,A,59,6.1NRT,309.8,8.66,D
9.48273,24.84836,344.98,1.12,1.05,2021-10-29,1142,A,92,6.1NRT,310.37,45,D
9.48124,24.83833,358.23,1.12,1.05,2021-10-29,1142,A,99,6.1NRT,309.52,80.26,D
9.47975,24.82829,327.47,1.12,1.05,2021-10-29,1142,A,73,6.1NRT,307.74,14.36,D
9.38844,24.21474,327.02,1.2,1.09,2021-10-29,1142,A,63,6.1NRT,309.19,14.18,D
10.34265,30.87,322.32,1.48,1.2,2021-10-29,1142,A,45,6.1NRT,306.15,14.02,D
10.13177,29.32623,322.84,1.18,1.08,2021-10-29,1142,A,65,6.1NRT,306.72,10.31,D
10.1303,29.31556,326.93,1.18,1.08,2021-10-29,1142,A,73,6.1NRT,306.87,16.4,D
9.98862,28.29874,325.03,1.06,1.03,2021-10-29,1142,A,62,6.1NRT,307.92,9.15,D
9.57255,25.3946,339.35,1.06,1.03,2021-10-29,1142,A,76,6.1NRT,307.71,30.42,D
9.57115,25.38501,330.9,1.06,1.03,2021-10-29,1142,A,68,6.1NRT,304.99,19.08,D
9.4936,24.85692,328.69,1.11,1.05,2021-10-29,1142,A,78,6.1NRT,308.38,16.51,D
9.49064,24.83685,331.7,1.12,1.05,2021-10-29,1142,A,81,6.1NRT,308.59,19.92,D
10.68711,33.73951,319.86,2.49,1.52,2021-10-29,1142,A,49,6.1NRT,291.6,31.61,D
9.58249,25.40575,327.49,1.06,1.03,2021-10-29,1142,A,46,6.1NRT,310.31,13.06,D
9.5811,25.39642,349.62,1.06,1.03,2021-10-29,1142,A,94,6.1NRT,309.4,52.71,D
10.30118,30.51082,324.21,1.4,1.17,2021-10-29,1142,A,68,6.1NRT,305.52,16.35,D
9.55566,25.16373,355.42,1.08,1.04,2021-10-29,1142,A,97,6.1NRT,308.82,70.32,D
9.5542,25.15401,348.32,1.08,1.04,2021-10-29,1142,A,93,6.1NRT,307.51,52.58,D
9.49744,24.77771,325.16,1.12,1.06,2021-10-29,1142,A,72,6.1NRT,306.89,14.33,D
10.31167,30.50939,328.82,1.4,1.17,2021-10-29,1142,A,76,6.1NRT,305.71,23.61,D
9.56492,25.16229,322.95,1.08,1.04,2021-10-29,1142,A,65,6.1NRT,308.96,10.54,D
9.51749,24.84667,335.69,1.11,1.05,2021-10-29,1142,A,84,6.1NRT,310.43,26.58,D
9.43115,24.27842,323.02,1.19,1.09,2021-10-29,1142,A,70,6.1NRT,309.75,10.74,D
10.32215,30.50796,341.8,1.4,1.17,2021-10-29,1142,A,89,6.1NRT,307.11,54.27,D
10.32049,30.4953,388.87,1.4,1.17,2021-10-29,1142,A,100,6.1NRT,309.65,292.76,D
10.31884,30.48267,327.79,1.4,1.17,2021-10-29,1142,A,54,6.1NRT,305.77,18.34,D
